"tract_id","pop_h1","pop_h2","pop_h3","pop_qty"
"06001422901","Other","Multi","P0020011",128.999999999996
"06001420301","HspLt","HspLt","P0020002",191.000000000003
"06001420301","White","White","P0020005",826.000000000012
"06001420301","AABlk","AABlk","P0020006",107.000000000002
"06001420301","Other","NatAm","P0020007",0
"06001420301","AsnPI","Asian","P0020008",1294.00000000002
"06001420301","AsnPI","PcIsl","P0020009",0
"06001420301","Other","Other","P0020010",7.0000000000001
"06001420301","Other","Multi","P0020011",168.000000000002
"06075020602","HspLt","HspLt","P0020002",208.999999999999
"06075020602","White","White","P0020005",1580.99999999999
"06075020602","AABlk","AABlk","P0020006",34.9999999999998
"06075020602","Other","NatAm","P0020007",0
"06075020602","AsnPI","Asian","P0020008",292.999999999998
"06075020602","AsnPI","PcIsl","P0020009",3.99999999999997
"06075020602","Other","Other","P0020010",4.99999999999997
"06075020602","Other","Multi","P0020011",144.999999999999
"06081603700","HspLt","HspLt","P0020002",1072
"06081603700","White","White","P0020005",1580
"06081603700","AABlk","AABlk","P0020006",74.0000000000001
"06081603700","Other","NatAm","P0020007",7.00000000000001
"06081603700","AsnPI","Asian","P0020008",2392.00000000001
"06081603700","AsnPI","PcIsl","P0020009",136
"06081603700","Other","Other","P0020010",50.0000000000001
"06081603700","Other","Multi","P0020011",356.000000000001
"06081612600","HspLt","HspLt","P0020002",340.000000000003
"06081612600","White","White","P0020005",3023.00000000003
"06081612600","AABlk","AABlk","P0020006",60.0000000000005
"06081612600","Other","NatAm","P0020007",3.00000000000003
"06081612600","AsnPI","Asian","P0020008",859.000000000007
"06081612600","AsnPI","PcIsl","P0020009",19.0000000000002
"06081612600","Other","Other","P0020010",21.0000000000002
"06081612600","Other","Multi","P0020011",328.000000000003
"06081612700","HspLt","HspLt","P0020002",122.000000000001
"06081612700","White","White","P0020005",1734.00000000001
"06081612700","AABlk","AABlk","P0020006",8.00000000000004
"06081612700","Other","NatAm","P0020007",0
"06081612700","AsnPI","Asian","P0020008",298.000000000001
"06081612700","AsnPI","PcIsl","P0020009",0
"06081612700","Other","Other","P0020010",13.0000000000001
"06081612700","Other","Multi","P0020011",116.000000000001
"06081612800","HspLt","HspLt","P0020002",148.999999999999
"06081612800","White","White","P0020005",2537.99999999998
"06081612800","AABlk","AABlk","P0020006",8.99999999999994
"06081612800","Other","NatAm","P0020007",1.99999999999999
"06081612800","AsnPI","Asian","P0020008",420.999999999997
"06081612800","AsnPI","PcIsl","P0020009",2.99999999999998
"06081612800","Other","Other","P0020010",14.9999999999999
"06081612800","Other","Multi","P0020011",216.999999999998
"06095252107","HspLt","HspLt","P0020002",567
"06095252107","White","White","P0020005",2101
"06095252107","AABlk","AABlk","P0020006",194
"06095252107","Other","NatAm","P0020007",4
"06095252107","AsnPI","Asian","P0020008",318
"06095252107","AsnPI","PcIsl","P0020009",11
"06095252107","Other","Other","P0020010",19
"06095252107","Other","Multi","P0020011",321
"06095252108","HspLt","HspLt","P0020002",501.999999999997
"06095252108","White","White","P0020005",1846.99999999999
"06095252108","AABlk","AABlk","P0020006",204.999999999999
"06095252108","Other","NatAm","P0020007",8.99999999999995
"06095252108","AsnPI","Asian","P0020008",239.999999999999
"06095252108","AsnPI","PcIsl","P0020009",14.9999999999999
"06095252108","Other","Other","P0020010",2.99999999999998
"06095252108","Other","Multi","P0020011",245.999999999999
"06095252306","HspLt","HspLt","P0020002",865.999999999996
"06095252306","White","White","P0020005",1486.99999999999
"06095252306","AABlk","AABlk","P0020006",405.999999999998
"06095252306","Other","NatAm","P0020007",13.9999999999999
"06095252306","AsnPI","Asian","P0020008",397.999999999998
"06095252306","AsnPI","PcIsl","P0020009",51.9999999999998
"06095252306","Other","Other","P0020010",18.9999999999999
"06095252306","Other","Multi","P0020011",280.999999999999
"06095252401","HspLt","HspLt","P0020002",2637
"06095252401","White","White","P0020005",989
"06095252401","AABlk","AABlk","P0020006",597
"06095252401","Other","NatAm","P0020007",30
"06095252401","AsnPI","Asian","P0020008",357
"06095252401","AsnPI","PcIsl","P0020009",13
"06095252401","Other","Other","P0020010",41
"06095252401","Other","Multi","P0020011",191
"06081604000","HspLt","HspLt","P0020002",708.000000000003
"06081604000","White","White","P0020005",1519.00000000001
"06081604000","AABlk","AABlk","P0020006",25.0000000000001
"06081604000","Other","NatAm","P0020007",2.00000000000001
"06081604000","AsnPI","Asian","P0020008",803.000000000004
"06081604000","AsnPI","PcIsl","P0020009",46.0000000000002
"06081604000","Other","Other","P0020010",15.0000000000001
"06081604000","Other","Multi","P0020011",196.000000000001
"06081604102","HspLt","HspLt","P0020002",602.000000000002
"06081604102","White","White","P0020005",881.000000000003
"06081604102","AABlk","AABlk","P0020006",108
"06081604102","Other","NatAm","P0020007",3.00000000000001
"06081604102","AsnPI","Asian","P0020008",1678
"06081604102","AsnPI","PcIsl","P0020009",66.0000000000002
"06081604102","Other","Other","P0020010",25.0000000000001
"06081604102","Other","Multi","P0020011",202.000000000001
"06095252605","HspLt","HspLt","P0020002",3073.00000000001
"06095252605","White","White","P0020005",861.000000000004
"06095252605","AABlk","AABlk","P0020006",886.000000000004
"06095252605","Other","NatAm","P0020007",21.0000000000001
"06095252605","AsnPI","Asian","P0020008",701.000000000003
"06095252605","AsnPI","PcIsl","P0020009",75.0000000000004
"06095252605","Other","Other","P0020010",41.0000000000002
"06095252605","Other","Multi","P0020011",327.000000000002
"06095252606","HspLt","HspLt","P0020002",2663.99999999997
"06095252606","White","White","P0020005",903.999999999988
"06095252606","AABlk","AABlk","P0020006",992.999999999987
"06095252606","Other","NatAm","P0020007",26.9999999999997
"06095252606","AsnPI","Asian","P0020008",496.999999999994
"06095252606","AsnPI","PcIsl","P0020009",34.9999999999996
"06095252606","Other","Other","P0020010",25.9999999999997
"06095252606","Other","Multi","P0020011",276.999999999996
"06095252607","HspLt","HspLt","P0020002",2174
"06095252607","White","White","P0020005",586
"06095252607","AABlk","AABlk","P0020006",541
"06095252607","Other","NatAm","P0020007",2
"06095252607","AsnPI","Asian","P0020008",318
"06095252607","AsnPI","PcIsl","P0020009",37
"06095252607","Other","Other","P0020010",17
"06095252607","Other","Multi","P0020011",161
"06095252703","HspLt","HspLt","P0020002",1422.99999999999
"06095252703","White","White","P0020005",752.999999999995
"06095252703","AABlk","AABlk","P0020006",836.999999999995
"06095252703","Other","NatAm","P0020007",21.9999999999999
"06095252703","AsnPI","Asian","P0020008",849.999999999995
"06095252703","AsnPI","PcIsl","P0020009",76.9999999999995
"06095252703","Other","Other","P0020010",21.9999999999999
"06095252703","Other","Multi","P0020011",278.999999999998
"06097150205","HspLt","HspLt","P0020002",993
"06097150205","White","White","P0020005",2682
"06097150205","AABlk","AABlk","P0020006",29
"06097150205","Other","NatAm","P0020007",13
"06097150205","AsnPI","Asian","P0020008",98
"06097150205","AsnPI","PcIsl","P0020009",6
"06097150205","Other","Other","P0020010",12
"06097150205","Other","Multi","P0020011",144
"06097150206","HspLt","HspLt","P0020002",102
"06097150206","White","White","P0020005",1041
"06097150206","AABlk","AABlk","P0020006",4.99999999999999
"06097150206","Other","NatAm","P0020007",3
"06097150206","AsnPI","Asian","P0020008",25
"06097150206","AsnPI","PcIsl","P0020009",3
"06097150206","Other","Other","P0020010",9.99999999999999
"06097150206","Other","Multi","P0020011",57.9999999999999
"06081604800","HspLt","HspLt","P0020002",607.999999999988
"06081604800","White","White","P0020005",1535.99999999997
"06081604800","AABlk","AABlk","P0020006",50.999999999999
"06081604800","Other","NatAm","P0020007",3.99999999999992
"06081604800","AsnPI","Asian","P0020008",2631.99999999995
"06081604800","AsnPI","PcIsl","P0020009",49.999999999999
"06081604800","Other","Other","P0020010",52.999999999999
"06081604800","Other","Multi","P0020011",272.999999999995
"06081605200","HspLt","HspLt","P0020002",344.999999999998
"06081605200","White","White","P0020005",2308.99999999999
"06081605200","AABlk","AABlk","P0020006",23.9999999999999
"06081605200","Other","NatAm","P0020007",5.99999999999997
"06081605200","AsnPI","Asian","P0020008",856.999999999995
"06081605200","AsnPI","PcIsl","P0020009",7.99999999999996
"06081605200","Other","Other","P0020010",22.9999999999999
"06081605200","Other","Multi","P0020011",243.999999999999
"06095252610","HspLt","HspLt","P0020002",1140.99999999999
"06095252610","White","White","P0020005",862.999999999995
"06095252610","AABlk","AABlk","P0020006",506.999999999997
"06095252610","Other","NatAm","P0020007",6.99999999999996
"06095252610","AsnPI","Asian","P0020008",412.999999999997
"06095252610","AsnPI","PcIsl","P0020009",81.9999999999995
"06095252610","Other","Other","P0020010",24.9999999999998
"06095252610","Other","Multi","P0020011",278.999999999998
"06081605300","HspLt","HspLt","P0020002",557.999999999999
"06081605300","White","White","P0020005",2910.99999999999
"06081605300","AABlk","AABlk","P0020006",50.9999999999999
"06081605300","Other","NatAm","P0020007",0
"06081605300","AsnPI","Asian","P0020008",1102
"06081605300","AsnPI","PcIsl","P0020009",8.99999999999999
"06081605300","Other","Other","P0020010",50.9999999999999
"06081605300","Other","Multi","P0020011",339.999999999999
"06081605800","HspLt","HspLt","P0020002",241
"06081605800","White","White","P0020005",1815
"06081605800","AABlk","AABlk","P0020006",9
"06081605800","Other","NatAm","P0020007",5
"06081605800","AsnPI","Asian","P0020008",384
"06081605800","AsnPI","PcIsl","P0020009",5
"06081605800","Other","Other","P0020010",8
"06081605800","Other","Multi","P0020011",154
"06085503111","HspLt","HspLt","P0020002",1942.00000000004
"06085503111","White","White","P0020005",198.000000000004
"06085503111","AABlk","AABlk","P0020006",67.0000000000014
"06085503111","Other","NatAm","P0020007",3.00000000000006
"06085503111","AsnPI","Asian","P0020008",2463.00000000005
"06085503111","AsnPI","PcIsl","P0020009",7.00000000000015
"06085503111","Other","Other","P0020010",10.0000000000002
"06085503111","Other","Multi","P0020011",49.000000000001
"06085503112","HspLt","HspLt","P0020002",2588.99999999996
"06085503112","White","White","P0020005",637.999999999991
"06085503112","AABlk","AABlk","P0020006",136.999999999998
"06085503112","Other","NatAm","P0020007",2.99999999999996
"06085503112","AsnPI","Asian","P0020008",866.999999999987
"06085503112","AsnPI","PcIsl","P0020009",5.99999999999991
"06085503112","Other","Other","P0020010",29.9999999999996
"06085503112","Other","Multi","P0020011",108.999999999998
"06085506302","HspLt","HspLt","P0020002",1104.00000000004
"06085506302","White","White","P0020005",2321.00000000008
"06085506302","AABlk","AABlk","P0020006",177.000000000006
"06085506302","Other","NatAm","P0020007",3.0000000000001
"06085506302","AsnPI","Asian","P0020008",2191.00000000007
"06085506302","AsnPI","PcIsl","P0020009",30.000000000001
"06085506302","Other","Other","P0020010",68.0000000000023
"06085506302","Other","Multi","P0020011",316.000000000011
"06085511200","HspLt","HspLt","P0020002",222.000000000001
"06085511200","White","White","P0020005",2905.00000000002
"06085511200","AABlk","AABlk","P0020006",51.0000000000003
"06085511200","Other","NatAm","P0020007",0
"06085511200","AsnPI","Asian","P0020008",1121.00000000001
"06085511200","AsnPI","PcIsl","P0020009",18.0000000000001
"06085511200","Other","Other","P0020010",44.0000000000002
"06085511200","Other","Multi","P0020011",345.000000000002
"06085509801","HspLt","HspLt","P0020002",729.00000000001
"06085509801","White","White","P0020005",3066.00000000004
"06085509801","AABlk","AABlk","P0020006",65.0000000000009
"06085509801","Other","NatAm","P0020007",2.00000000000003
"06085509801","AsnPI","Asian","P0020008",1884.00000000003
"06085509801","AsnPI","PcIsl","P0020009",9.00000000000012
"06085509801","Other","Other","P0020010",60.0000000000008
"06085509801","Other","Multi","P0020011",381.000000000005
"06085506801","HspLt","HspLt","P0020002",554.000000000009
"06085506801","White","White","P0020005",3859.00000000007
"06085506801","AABlk","AABlk","P0020006",50.0000000000008
"06085506801","Other","NatAm","P0020007",9.00000000000015
"06085506801","AsnPI","Asian","P0020008",1518.00000000003
"06085506801","AsnPI","PcIsl","P0020009",6.0000000000001
"06085506801","Other","Other","P0020010",36.0000000000006
"06085506801","Other","Multi","P0020011",422.000000000007
"06085507600","HspLt","HspLt","P0020002",184.999999999999
"06085507600","White","White","P0020005",2152.99999999999
"06085507600","AABlk","AABlk","P0020006",16.9999999999999
"06085507600","Other","NatAm","P0020007",2.99999999999999
"06085507600","AsnPI","Asian","P0020008",3228.99999999999
"06085507600","AsnPI","PcIsl","P0020009",0.999999999999997
"06085507600","Other","Other","P0020010",28.9999999999999
"06085507600","Other","Multi","P0020011",197.999999999999
"06085505202","HspLt","HspLt","P0020002",2448
"06085505202","White","White","P0020005",1726
"06085505202","AABlk","AABlk","P0020006",269
"06085505202","Other","NatAm","P0020007",16
"06085505202","AsnPI","Asian","P0020008",2928
"06085505202","AsnPI","PcIsl","P0020009",21
"06085505202","Other","Other","P0020010",52
"06085505202","Other","Multi","P0020011",255
"06085512035","HspLt","HspLt","P0020002",1097.00000000001
"06085512035","White","White","P0020005",1664.00000000001
"06085512035","AABlk","AABlk","P0020006",89.0000000000008
"06085512035","Other","NatAm","P0020007",7.00000000000006
"06085512035","AsnPI","Asian","P0020008",1045.00000000001
"06085512035","AsnPI","PcIsl","P0020009",20.0000000000002
"06085512035","Other","Other","P0020010",18.0000000000002
"06085512035","Other","Multi","P0020011",294.000000000003
"06085511913","HspLt","HspLt","P0020002",456.000000000002
"06085511913","White","White","P0020005",2496.00000000001
"06085511913","AABlk","AABlk","P0020006",27.0000000000001
"06085511913","Other","NatAm","P0020007",15.0000000000001
"06085511913","AsnPI","Asian","P0020008",1066.00000000001
"06085511913","AsnPI","PcIsl","P0020009",3.00000000000001
