"US_ISRM_id","src_h1","pol_abbr","ems_qty","ems_unit"
"979","np_oilgas","SOx",0.000000215658,"ton/yr"
"979","np_oilgas","VOC",0.00344269,"ton/yr"
"979","onroad","PM25",0.0141289,"ton/yr"
"979","onroad","NOx",0.364067,"ton/yr"
"979","onroad","SOx",0.00174042,"ton/yr"
"979","onroad","VOC",0.103219,"ton/yr"
"979","onroad","NH3",0.0108117,"ton/yr"
"979","rwc","PM25",0.144591,"ton/yr"
"979","rwc","NOx",0.0112818,"ton/yr"
"979","rwc","SOx",0.0017359,"ton/yr"
"979","rwc","VOC",0.0611423,"ton/yr"
"979","rwc","NH3",0.00351329,"ton/yr"
"980","afdust","PM25",0.00782322,"ton/yr"
"980","cmv","PM25",0.00915149,"ton/yr"
"980","cmv","NOx",0.236051,"ton/yr"
"980","cmv","SOx",0.000319668,"ton/yr"
"980","cmv","VOC",0.0171201,"ton/yr"
"980","cmv","NH3",0.0000122937,"ton/yr"
"980","nonpt","PM25",0.00778435,"ton/yr"
"980","nonpt","NOx",0.0400544,"ton/yr"
"980","nonpt","SOx",0.0005263,"ton/yr"
"980","nonpt","VOC",0.584191,"ton/yr"
"980","nonpt","NH3",0.0173423,"ton/yr"
"980","np_oilgas","NOx",0.00000000277519,"ton/yr"
"980","np_oilgas","SOx",0.0000000546905,"ton/yr"
"980","np_oilgas","VOC",0.000873066,"ton/yr"
"981","afdust","PM25",0.000778834,"ton/yr"
"981","cmv","PM25",0.0113442,"ton/yr"
"981","cmv","NOx",0.292609,"ton/yr"
"981","cmv","SOx",0.000396261,"ton/yr"
"981","cmv","VOC",0.0212221,"ton/yr"
"981","cmv","NH3",0.0000152392,"ton/yr"
"981","nonpt","PM25",0.000704194,"ton/yr"
"981","nonpt","NOx",0.00336699,"ton/yr"
"981","nonpt","SOx",0.0000439528,"ton/yr"
"981","nonpt","VOC",0.0563711,"ton/yr"
"981","nonpt","NH3",0.0014483,"ton/yr"
"981","np_oilgas","NOx",0.000000000178102,"ton/yr"
"981","np_oilgas","SOx",0.00000000351056,"ton/yr"
"981","np_oilgas","VOC",0.0000560416,"ton/yr"
"987","afdust","PM25",1.48441,"ton/yr"
"987","nonpt","PM25",1.04274,"ton/yr"
"987","nonpt","NOx",2.43012,"ton/yr"
"987","nonpt","SOx",0.0318464,"ton/yr"
"987","nonpt","VOC",17.5433,"ton/yr"
"987","nonpt","NH3",0.74801,"ton/yr"
"987","np_oilgas","NOx",0.000000153806,"ton/yr"
"987","np_oilgas","SOx",0.00000303069,"ton/yr"
"987","np_oilgas","VOC",0.0483809,"ton/yr"
"987","onroad","PM25",1.43319,"ton/yr"
"987","onroad","NOx",28.4738,"ton/yr"
"987","onroad","SOx",0.193004,"ton/yr"
"987","onroad","VOC",12.8558,"ton/yr"
"987","onroad","NH3",1.40354,"ton/yr"
"987","rwc","PM25",0.36539,"ton/yr"
"987","rwc","NOx",0.0285098,"ton/yr"
"987","rwc","SOx",0.00438671,"ton/yr"
"987","rwc","VOC",0.15451,"ton/yr"
"987","rwc","NH3",0.00887828,"ton/yr"
"988","afdust","PM25",0.610188,"ton/yr"
"988","cmv","PM25",2.5431,"ton/yr"
"988","cmv","NOx",76.2766,"ton/yr"
"988","cmv","SOx",0.540049,"ton/yr"
"988","cmv","VOC",5.13329,"ton/yr"
"988","cmv","NH3",0.0280719,"ton/yr"
"988","nonpt","PM25",0.962386,"ton/yr"
"988","nonpt","NOx",0.585801,"ton/yr"
"988","nonpt","SOx",0.00273042,"ton/yr"
"988","nonpt","VOC",6.99874,"ton/yr"
"988","nonpt","NH3",0.0338502,"ton/yr"
"988","np_oilgas","PM25",0.000000440859,"ton/yr"
"988","np_oilgas","NOx",0.00000147458,"ton/yr"
"988","np_oilgas","SOx",0.00000181756,"ton/yr"
"988","np_oilgas","VOC",0.00115438,"ton/yr"
"988","onroad","PM25",0.379128,"ton/yr"
"988","onroad","NOx",8.11787,"ton/yr"
"988","onroad","SOx",0.0491327,"ton/yr"
"988","onroad","VOC",3.35293,"ton/yr"
"988","onroad","NH3",0.362447,"ton/yr"
"988","rwc","PM25",1.28035,"ton/yr"
"988","rwc","NOx",0.0998989,"ton/yr"
"988","rwc","SOx",0.0153708,"ton/yr"
"988","rwc","VOC",0.541414,"ton/yr"
"988","rwc","NH3",0.0450545,"ton/yr"
"992","afdust","PM25",2.05634,"ton/yr"
"992","nonpt","PM25",0.884717,"ton/yr"
"992","nonpt","NOx",1.65133,"ton/yr"
"992","nonpt","SOx",0.166686,"ton/yr"
"992","nonpt","VOC",11.656,"ton/yr"
"992","nonpt","NH3",0.752967,"ton/yr"
"992","np_oilgas","VOC",0.0202285,"ton/yr"
"992","onroad","PM25",1.74392,"ton/yr"
"992","onroad","NOx",47.43,"ton/yr"
"992","onroad","SOx",0.219394,"ton/yr"
"992","onroad","VOC",19.3524,"ton/yr"
"992","onroad","NH3",1.65765,"ton/yr"
"992","rail","PM25",0.0260407,"ton/yr"
"992","rail","NOx",0.746342,"ton/yr"
"992","rail","SOx",0.000473467,"ton/yr"
"992","rail","VOC",0.0750738,"ton/yr"
"992","rail","NH3",0.000145212,"ton/yr"
"992","rwc","PM25",3.59482,"ton/yr"
"992","rwc","NOx",0.306101,"ton/yr"
"992","rwc","SOx",0.0493216,"ton/yr"
"992","rwc","VOC",1.81641,"ton/yr"
"992","rwc","NH3",0.0515608,"ton/yr"
"993","afdust","PM25",1.19735,"ton/yr"
"993","ag","NH3",9.04551,"ton/yr"
"993","agfire","PM25",0.0945994,"ton/yr"
"993","agfire","NOx",0.0717526,"ton/yr"
"993","agfire","SOx",0.00172488,"ton/yr"
"993","agfire","VOC",0.0791029,"ton/yr"
"993","agfire","NH3",0.0108298,"ton/yr"
"993","nonpt","PM25",1.08701,"ton/yr"
"993","nonpt","NOx",1.05992,"ton/yr"
"993","nonpt","SOx",0.0722171,"ton/yr"
"993","nonpt","VOC",11.2418,"ton/yr"
"993","nonpt","NH3",0.572026,"ton/yr"
"993","np_oilgas","VOC",0.00782217,"ton/yr"
"993","onroad","PM25",1.48761,"ton/yr"
"993","onroad","NOx",42.2088,"ton/yr"
"993","onroad","SOx",0.170087,"ton/yr"
"993","onroad","VOC",14.4824,"ton/yr"
"993","onroad","NH3",1.21072,"ton/yr"
"993","rwc","PM25",2.82445,"ton/yr"
"993","rwc","NOx",0.240503,"ton/yr"
"993","rwc","SOx",0.0387519,"ton/yr"
"993","rwc","VOC",1.42716,"ton/yr"
"993","rwc","NH3",0.0405113,"ton/yr"
"994","afdust","PM25",0.279211,"ton/yr"
"994","ag","NH3",46.162,"ton/yr"
"994","agfire","PM25",0.48277,"ton/yr"
"994","agfire","NOx",0.366176,"ton/yr"
"994","agfire","SOx",0.00880258,"ton/yr"
"994","agfire","VOC",0.403686,"ton/yr"
"994","agfire","NH3",0.0552676,"ton/yr"
"994","nonpt","PM25",0.0391288,"ton/yr"
"994","nonpt","NOx",0.24167,"ton/yr"
"994","nonpt","SOx",0.0614042,"ton/yr"
"994","nonpt","VOC",9.73513,"ton/yr"
"994","nonpt","NH3",0.119971,"ton/yr"
"994","np_oilgas","VOC",0.0101164,"ton/yr"
"994","onroad","PM25",0.00973094,"ton/yr"
"994","onroad","NOx",0.342886,"ton/yr"
"994","onroad","SOx",0.00125628,"ton/yr"
"994","onroad","VOC",0.0926582,"ton/yr"
"994","onroad","NH3",0.00776906,"ton/yr"
"995","afdust","PM25",0.182378,"ton/yr"
"995","ag","NH3",68.2778,"ton/yr"
"995","agfire","PM25",0.714061,"ton/yr"
"995","agfire","NOx",0.541607,"ton/yr"
"995","agfire","SOx",0.0130198,"ton/yr"
"995","agfire","VOC",0.597089,"ton/yr"
"995","agfire","NH3",0.0817459,"ton/yr"
"995","nonpt","PM25",0.0400504,"ton/yr"
"995","nonpt","NOx",0.256619,"ton/yr"
"995","nonpt","SOx",0.0896665,"ton/yr"
"995","nonpt","VOC",13.4216,"ton/yr"
"995","nonpt","NH3",0.126427,"ton/yr"
"995","np_oilgas","VOC",0.0119445,"ton/yr"
"996","afdust","PM25",0.35328,"ton/yr"
"996","nonpt","PM25",0.569055,"ton/yr"
"996","nonpt","NOx",1.29035,"ton/yr"
"996","nonpt","SOx",0.0159001,"ton/yr"
"996","nonpt","VOC",5.72307,"ton/yr"
"996","nonpt","NH3",0.394439,"ton/yr"
"996","np_oilgas","NOx",0.0000000336975,"ton/yr"
"996","np_oilgas","SOx",0.000000663999,"ton/yr"
"996","np_oilgas","VOC",0.0105999,"ton/yr"
"996","onroad","PM25",0.134179,"ton/yr"
"996","onroad","NOx",3.03616,"ton/yr"
"996","onroad","SOx",0.015735,"ton/yr"
"996","onroad","VOC",0.996413,"ton/yr"
"996","onroad","NH3",0.104605,"ton/yr"
"996","rwc","PM25",0.589925,"ton/yr"
"996","rwc","NOx",0.0460293,"ton/yr"
"996","rwc","SOx",0.00708238,"ton/yr"
"996","rwc","VOC",0.249458,"ton/yr"
"996","rwc","NH3",0.0143341,"ton/yr"
"997","afdust","PM25",0.442282,"ton/yr"
"997","nonpt","PM25",0.902768,"ton/yr"
"997","nonpt","NOx",2.08168,"ton/yr"
"997","nonpt","SOx",0.0254029,"ton/yr"
"997","nonpt","VOC",10.1044,"ton/yr"
"997","nonpt","NH3",0.647543,"ton/yr"
"997","np_oilgas","NOx",0.0000000296658,"ton/yr"
"997","np_oilgas","SOx",0.000000584558,"ton/yr"
"997","np_oilgas","VOC",0.0093317,"ton/yr"
"997","onroad","PM25",0.361995,"ton/yr"
"997","onroad","NOx",6.97252,"ton/yr"
"997","onroad","SOx",0.0502082,"ton/yr"
"997","onroad","VOC",3.3747,"ton/yr"
"997","onroad","NH3",0.371013,"ton/yr"
"997","rwc","PM25",0.349837,"ton/yr"
"997","rwc","NOx",0.0272963,"ton/yr"
"997","rwc","SOx",0.00419999,"ton/yr"
"997","rwc","VOC",0.147933,"ton/yr"
"997","rwc","NH3",0.00850036,"ton/yr"
"998","afdust","PM25",0.821423,"ton/yr"
"998","nonpt","PM25",0.792324,"ton/yr"
"998","nonpt","NOx",1.97812,"ton/yr"
"998","nonpt","SOx",0.0656369,"ton/yr"
"998","nonpt","VOC",10.5615,"ton/yr"
"998","nonpt","NH3",0.633516,"ton/yr"
"998","np_oilgas","NOx",0.0000000304047,"ton/yr"
"998","np_oilgas","SOx",0.000000599115,"ton/yr"
"998","np_oilgas","VOC",0.00956407,"ton/yr"
"998","onroad","PM25",0.834425,"ton/yr"
"998","onroad","NOx",17.3482,"ton/yr"
"998","onroad","SOx",0.106426,"ton/yr"
"998","onroad","VOC",6.98469,"ton/yr"
"998","onroad","NH3",0.752421,"ton/yr"
"998","rwc","PM25",0.383254,"ton/yr"
"998","rwc","NOx",0.0299037,"ton/yr"
"998","rwc","SOx",0.00460118,"ton/yr"
"998","rwc","VOC",0.162064,"ton/yr"
"998","rwc","NH3",0.00931234,"ton/yr"
"999","afdust","PM25",0.640353,"ton/yr"
"999","nonpt","PM25",0.827783,"ton/yr"
"999","nonpt","NOx",2.02287,"ton/yr"
"999","nonpt","SOx",0.0429322,"ton/yr"
"999","nonpt","VOC",10.4796,"ton/yr"
"999","nonpt","NH3",0.62896,"ton/yr"
"999","np_oilgas","NOx",0.0000000478416,"ton/yr"
"999","np_oilgas","SOx",0.000000942701,"ton/yr"
"999","np_oilgas","VOC",0.015049,"ton/yr"
"999","onroad","PM25",0.895446,"ton/yr"
"999","onroad","NOx",19.8227,"ton/yr"
"999","onroad","SOx",0.104181,"ton/yr"
"999","onroad","VOC",6.66642,"ton/yr"
"999","onroad","NH3",0.700095,"ton/yr"
"999","rwc","PM25",0.412372,"ton/yr"
"999","rwc","NOx",0.0321756,"ton/yr"
"999","rwc","SOx",0.00495076,"ton/yr"
"999","rwc","VOC",0.174377,"ton/yr"
"999","rwc","NH3",0.0100198,"ton/yr"
"1000","afdust","PM25",0.506958,"ton/yr"
"1000","cmv","PM25",0.000512874,"ton/yr"
"1000","cmv","NOx",0.013229,"ton/yr"
"1000","cmv","SOx",0.0000179151,"ton/yr"
"1000","cmv","VOC",0.000959457,"ton/yr"
"1000","cmv","NH3",0.00000068897,"ton/yr"
"1000","nonpt","PM25",0.997638,"ton/yr"
"1000","nonpt","NOx",2.22032,"ton/yr"
"1000","nonpt","SOx",0.0309103,"ton/yr"
"1000","nonpt","VOC",10.9053,"ton/yr"
"1000","nonpt","NH3",0.634068,"ton/yr"
"1000","np_oilgas","NOx",0.0000000370108,"ton/yr"
"1000","np_oilgas","SOx",0.000000729284,"ton/yr"
"1000","np_oilgas","VOC",0.0116421,"ton/yr"
"1000","onroad","PM25",0.551986,"ton/yr"
"1000","onroad","NOx",12.2505,"ton/yr"
"1000","onroad","SOx",0.0642792,"ton/yr"
"1000","onroad","VOC",4.10824,"ton/yr"
"1000","onroad","NH3",0.431423,"ton/yr"
"1001","afdust","PM25",0.441651,"ton/yr"
"1001","cmv","PM25",0.00242903,"ton/yr"
"1001","cmv","NOx",0.0626538,"ton/yr"
"1001","cmv","SOx",0.0000848478,"ton/yr"
"1001","cmv","VOC",0.0045441,"ton/yr"
"1001","cmv","NH3",0.00000326304,"ton/yr"
"1001","nonpt","PM25",0.933029,"ton/yr"
"1001","nonpt","NOx",2.01181,"ton/yr"
"1001","nonpt","SOx",0.0296749,"ton/yr"
"1001","nonpt","VOC",9.52338,"ton/yr"
"1001","nonpt","NH3",0.542985,"ton/yr"
"1001","np_oilgas","NOx",0.0000000202887,"ton/yr"
"1001","np_oilgas","SOx",0.000000399783,"ton/yr"
"1001","np_oilgas","VOC",0.00638202,"ton/yr"
"1001","onroad","PM25",0.434832,"ton/yr"
"1001","onroad","NOx",9.66047,"ton/yr"
"1001","onroad","SOx",0.0506555,"ton/yr"
"1001","onroad","VOC",3.23592,"ton/yr"
"1001","onroad","NH3",0.339812,"ton/yr"
"1002","afdust","PM25",0.208944,"ton/yr"
"1002","cmv","PM25",0.00336062,"ton/yr"
"1002","cmv","NOx",0.0866829,"ton/yr"
"1002","cmv","SOx",0.000117389,"ton/yr"
"1002","cmv","VOC",0.00628686,"ton/yr"
"1002","cmv","NH3",0.00000451449,"ton/yr"
"1002","nonpt","PM25",0.292163,"ton/yr"
"1002","nonpt","NOx",0.760596,"ton/yr"
"1002","nonpt","SOx",0.012056,"ton/yr"
"1002","nonpt","VOC",4.68423,"ton/yr"
"1002","nonpt","NH3",0.227791,"ton/yr"
"1002","np_oilgas","NOx",0.0000000115544,"ton/yr"
"1002","np_oilgas","SOx",0.000000227678,"ton/yr"
"1002","np_oilgas","VOC",0.00363458,"ton/yr"
"1002","onroad","PM25",0.422366,"ton/yr"
"1002","onroad","NOx",9.31595,"ton/yr"
"1002","onroad","SOx",0.049076,"ton/yr"
"1002","onroad","VOC",3.14574,"ton/yr"
"1002","onroad","NH3",0.330379,"ton/yr"
"1003","afdust","PM25",0.163202,"ton/yr"
"1003","cmv","PM25",0.11125,"ton/yr"
"1003","cmv","NOx",3.32572,"ton/yr"
"1003","cmv","SOx",0.0231592,"ton/yr"
"1003","cmv","VOC",0.224054,"ton/yr"
"1003","cmv","NH3",0.00120514,"ton/yr"
"1003","nonpt","PM25",0.0328856,"ton/yr"
"1003","nonpt","NOx",0.165884,"ton/yr"
"1003","nonpt","SOx",0.00222412,"ton/yr"
"1003","nonpt","VOC",2.09662,"ton/yr"
"1003","nonpt","NH3",0.071802,"ton/yr"
"1003","np_oilgas","PM25",0.000000119862,"ton/yr"
"1003","np_oilgas","NOx",0.000000401466,"ton/yr"
"1003","np_oilgas","SOx",0.000000505069,"ton/yr"
"1003","np_oilgas","VOC",0.000487968,"ton/yr"
"1003","onroad","PM25",0.214497,"ton/yr"
"1003","onroad","NOx",4.65326,"ton/yr"
"1003","onroad","SOx",0.0260953,"ton/yr"
"1003","onroad","VOC",1.72455,"ton/yr"
"1003","onroad","NH3",0.183562,"ton/yr"
"1004","afdust","PM25",0.356124,"ton/yr"
"1004","cmv","PM25",0.716682,"ton/yr"
"1004","cmv","NOx",21.416,"ton/yr"
"1004","cmv","SOx",0.148551,"ton/yr"
"1004","cmv","VOC",1.46012,"ton/yr"
"1004","cmv","NH3",0.00735518,"ton/yr"
"1004","nonpt","PM25",0.705767,"ton/yr"
"1004","nonpt","NOx",0.538664,"ton/yr"
"1004","nonpt","SOx",0.00487486,"ton/yr"
"1004","nonpt","VOC",4.44425,"ton/yr"
"1004","nonpt","NH3",0.0745605,"ton/yr"
"1004","np_oilgas","PM25",0.0000021305,"ton/yr"
"1004","np_oilgas","NOx",0.00000712607,"ton/yr"
"1004","np_oilgas","SOx",0.00000878354,"ton/yr"
"1004","np_oilgas","VOC",0.00557866,"ton/yr"
"1004","onroad","PM25",0.167252,"ton/yr"
"1004","onroad","NOx",3.70333,"ton/yr"
"1004","onroad","SOx",0.0218995,"ton/yr"
"1004","onroad","VOC",1.47254,"ton/yr"
"1004","onroad","NH3",0.159226,"ton/yr"
"1004","rwc","PM25",0.538641,"ton/yr"
"1004","rwc","NOx",0.0420273,"ton/yr"
"1004","rwc","SOx",0.00646647,"ton/yr"
"1004","rwc","VOC",0.227772,"ton/yr"
"1004","rwc","NH3",0.0189544,"ton/yr"
"1005","afdust","PM25",0.121567,"ton/yr"
"1005","cmv","PM25",0.967281,"ton/yr"
"1005","cmv","NOx",28.8601,"ton/yr"
"1005","cmv","SOx",0.198471,"ton/yr"
"1005","cmv","VOC",1.97817,"ton/yr"
"1005","cmv","NH3",0.00961834,"ton/yr"
"1005","nonpt","PM25",0.265229,"ton/yr"
"1005","nonpt","NOx",0.243423,"ton/yr"
"1005","nonpt","SOx",0.00316131,"ton/yr"
"1005","nonpt","VOC",2.58158,"ton/yr"
"1005","nonpt","NH3",0.0457557,"ton/yr"
"1005","np_oilgas","PM25",0.00000194532,"ton/yr"
"1005","np_oilgas","NOx",0.00000650668,"ton/yr"
"1005","np_oilgas","SOx",0.00000802009,"ton/yr"
"1005","np_oilgas","VOC",0.00509377,"ton/yr"
"1005","onroad","PM25",0.00843839,"ton/yr"
"1005","onroad","NOx",0.25913,"ton/yr"
"1005","onroad","SOx",0.0012379,"ton/yr"
"1005","onroad","VOC",0.0703877,"ton/yr"
"1005","onroad","NH3",0.00763892,"ton/yr"
"1010","afdust","PM25",2.70183,"ton/yr"
"1010","ag","NH3",143.222,"ton/yr"
"1010","agfire","PM25",0.00616346,"ton/yr"
"1010","agfire","NOx",0.00399706,"ton/yr"
"1010","agfire","SOx",0.000166378,"ton/yr"
"1010","agfire","VOC",0.00512444,"ton/yr"
"1010","cmv","PM25",0.293202,"ton/yr"
"1010","cmv","NOx",7.56279,"ton/yr"
"1010","cmv","SOx",0.0102418,"ton/yr"
"1010","cmv","VOC",0.548507,"ton/yr"
"1010","cmv","NH3",0.000393874,"ton/yr"
"1010","nonpt","PM25",8.22726,"ton/yr"
"1010","nonpt","NOx",14.0618,"ton/yr"
"1010","nonpt","SOx",0.986567,"ton/yr"
"1010","nonpt","VOC",99.8031,"ton/yr"
"1010","nonpt","NH3",2.81915,"ton/yr"
"1010","np_oilgas","PM25",0.00257563,"ton/yr"
"1010","np_oilgas","NOx",0.00810089,"ton/yr"
"1010","np_oilgas","SOx",0.00106894,"ton/yr"
"1010","np_oilgas","VOC",0.225693,"ton/yr"
"1010","onroad","PM25",0.607992,"ton/yr"
"1010","onroad","NOx",7.39131,"ton/yr"
"1010","onroad","SOx",0.115758,"ton/yr"
"1010","onroad","VOC",8.35183,"ton/yr"
"1010","onroad","NH3",0.970477,"ton/yr"
"1010","rwc","PM25",5.57358,"ton/yr"
"1010","rwc","NOx",0.434882,"ton/yr"
"1010","rwc","SOx",0.0669139,"ton/yr"
"1010","rwc","VOC",2.35686,"ton/yr"
"1010","rwc","NH3",0.135427,"ton/yr"
"1011","nonpt","PM25",0.0274035,"ton/yr"
"1011","nonpt","NOx",0.230639,"ton/yr"
"1011","nonpt","SOx",0.00252257,"ton/yr"
"1011","nonpt","VOC",0.526253,"ton/yr"
"1011","nonpt","NH3",0.109214,"ton/yr"
"1011","np_oilgas","NOx",0.0000000217044,"ton/yr"
"1011","np_oilgas","SOx",0.00000042768,"ton/yr"
"1011","np_oilgas","VOC",0.00682735,"ton/yr"
"1012","afdust","PM25",0.157523,"ton/yr"
"1012","nonpt","PM25",0.169274,"ton/yr"
"1012","nonpt","NOx",0.764722,"ton/yr"
"1012","nonpt","SOx",0.00829994,"ton/yr"
"1012","nonpt","VOC",3.44388,"ton/yr"
"1012","nonpt","NH3",0.327564,"ton/yr"
"1012","np_oilgas","NOx",0.0000000312882,"ton/yr"
"1012","np_oilgas","SOx",0.000000616525,"ton/yr"
"1012","np_oilgas","VOC",0.00984201,"ton/yr"
"1012","onroad","PM25",0.0821129,"ton/yr"
"1012","onroad","NOx",1.84528,"ton/yr"
"1012","onroad","SOx",0.00960527,"ton/yr"
"1012","onroad","VOC",0.610259,"ton/yr"
"1012","onroad","NH3",0.0640732,"ton/yr"
"1012","rwc","PM25",0.198205,"ton/yr"
"1012","rwc","NOx",0.0154651,"ton/yr"
"1012","rwc","SOx",0.00237957,"ton/yr"
"1012","rwc","VOC",0.0838138,"ton/yr"
"1012","rwc","NH3",0.00481601,"ton/yr"
"1013","afdust","PM25",1.74063,"ton/yr"
"1013","nonpt","PM25",1.85443,"ton/yr"
"1013","nonpt","NOx",4.84602,"ton/yr"
"1013","nonpt","SOx",0.0610317,"ton/yr"
"1013","nonpt","VOC",25.2486,"ton/yr"
"1013","nonpt","NH3",1.61162,"ton/yr"
"1013","np_oilgas","NOx",0.00000014513,"ton/yr"
"1013","np_oilgas","SOx",0.00000285972,"ton/yr"
"1013","np_oilgas","VOC",0.0456517,"ton/yr"
"1013","onroad","PM25",0.719533,"ton/yr"
"1013","onroad","NOx",15.7677,"ton/yr"
"1013","onroad","SOx",0.0889026,"ton/yr"
"1013","onroad","VOC",5.71245,"ton/yr"
"1013","onroad","NH3",0.60876,"ton/yr"
"1013","rwc","PM25",1.13087,"ton/yr"
"1013","rwc","NOx",0.0882368,"ton/yr"
"1013","rwc","SOx",0.0135767,"ton/yr"
"1013","rwc","VOC",0.478203,"ton/yr"
"1013","rwc","NH3",0.0274779,"ton/yr"
"1014","afdust","PM25",0.0350364,"ton/yr"
"1014","cmv","PM25",0.934084,"ton/yr"
"1014","cmv","NOx",28.0245,"ton/yr"
"1014","cmv","SOx",0.197357,"ton/yr"
"1014","cmv","VOC",1.87683,"ton/yr"
"1014","cmv","NH3",0.0105284,"ton/yr"
"1014","nonpt","PM25",0.0438816,"ton/yr"
"1014","nonpt","NOx",0.0473115,"ton/yr"
"1014","nonpt","SOx",0.000661367,"ton/yr"
"1014","nonpt","VOC",0.323166,"ton/yr"
"1014","nonpt","NH3",0.00414868,"ton/yr"
"1014","np_oilgas","VOC",0.0000542836,"ton/yr"
"1014","rwc","PM25",0.12251,"ton/yr"
"1014","rwc","NOx",0.00955913,"ton/yr"
"1014","rwc","SOx",0.00146998,"ton/yr"
"1014","rwc","VOC",0.0518049,"ton/yr"
"1014","rwc","NH3",0.00364854,"ton/yr"
"1015","afdust","PM25",0.153987,"ton/yr"
"1015","cmv","PM25",0.0571938,"ton/yr"
"1015","cmv","NOx",1.71647,"ton/yr"
"1015","cmv","SOx",0.0118666,"ton/yr"
"1015","cmv","VOC",0.113546,"ton/yr"
"1015","cmv","NH3",0.000676843,"ton/yr"
"1015","nonpt","PM25",0.0610168,"ton/yr"
"1015","nonpt","NOx",0.415637,"ton/yr"
"1015","nonpt","SOx",0.00481877,"ton/yr"
"1015","nonpt","VOC",2.44349,"ton/yr"
"1015","nonpt","NH3",0.186219,"ton/yr"
"1015","np_oilgas","VOC",0.0084393,"ton/yr"
"1016","afdust","PM25",2.99055,"ton/yr"
"1016","nonpt","PM25",1.20496,"ton/yr"
"1016","nonpt","NOx",3.9892,"ton/yr"
"1016","nonpt","SOx",0.071555,"ton/yr"
"1016","nonpt","VOC",18.5517,"ton/yr"
"1016","nonpt","NH3",1.64183,"ton/yr"
"1016","np_oilgas","VOC",0.119961,"ton/yr"
"1016","onroad","PM25",1.49947,"ton/yr"
"1016","onroad","NOx",38.5469,"ton/yr"
"1016","onroad","SOx",0.165779,"ton/yr"
"1016","onroad","VOC",11.9849,"ton/yr"
"1016","onroad","NH3",1.18938,"ton/yr"
"1016","rwc","PM25",1.77069,"ton/yr"
"1016","rwc","NOx",0.138162,"ton/yr"
"1016","rwc","SOx",0.0212462,"ton/yr"
"1016","rwc","VOC",0.748758,"ton/yr"
"1016","rwc","NH3",0.0527339,"ton/yr"
"1017","afdust","PM25",1.26202,"ton/yr"
"1017","nonpt","PM25",0.322585,"ton/yr"
"1017","nonpt","NOx",1.98052,"ton/yr"
"1017","nonpt","SOx",0.0475935,"ton/yr"
"1017","nonpt","VOC",10.667,"ton/yr"
"1017","nonpt","NH3",0.90079,"ton/yr"
"1017","np_oilgas","VOC",0.0473843,"ton/yr"
"1017","onroad","PM25",0.35979,"ton/yr"
"1017","onroad","NOx",9.29005,"ton/yr"
"1017","onroad","SOx",0.0398457,"ton/yr"
"1017","onroad","VOC",2.87317,"ton/yr"
"1017","onroad","NH3",0.285017,"ton/yr"
"1018","afdust","PM25",1.48579,"ton/yr"
"1018","nonpt","PM25",0.321956,"ton/yr"
"1018","nonpt","NOx",2.07007,"ton/yr"
"1018","nonpt","SOx",0.082965,"ton/yr"
"1018","nonpt","VOC",11.8467,"ton/yr"
"1018","nonpt","NH3",0.897545,"ton/yr"
"1018","np_oilgas","VOC",0.0835779,"ton/yr"
"1018","onroad","PM25",0.344473,"ton/yr"
"1018","onroad","NOx",8.91965,"ton/yr"
"1018","onroad","SOx",0.038191,"ton/yr"
"1018","onroad","VOC",2.7493,"ton/yr"
"1018","onroad","NH3",0.272657,"ton/yr"
"1018","rwc","PM25",0.0694993,"ton/yr"
"1018","rwc","NOx",0.00542284,"ton/yr"
"1018","rwc","SOx",0.000833912,"ton/yr"
"1018","rwc","VOC",0.0293886,"ton/yr"
"1018","rwc","NH3",0.0020698,"ton/yr"
"1019","afdust","PM25",4.14508,"ton/yr"
"1019","nonpt","PM25",1.19761,"ton/yr"
"1019","nonpt","NOx",6.28185,"ton/yr"
"1019","nonpt","SOx",0.230565,"ton/yr"
"1019","nonpt","VOC",29.0204,"ton/yr"
"1019","nonpt","NH3",2.8709,"ton/yr"
"1019","np_oilgas","VOC",0.114019,"ton/yr"
"1019","onroad","PM25",2.65625,"ton/yr"
"1019","onroad","NOx",68.1447,"ton/yr"
"1019","onroad","SOx",0.293438,"ton/yr"
"1019","onroad","VOC",21.2393,"ton/yr"
"1019","onroad","NH3",2.10819,"ton/yr"
"1019","rwc","PM25",0.426188,"ton/yr"
"1019","rwc","NOx",0.0332543,"ton/yr"
"1019","rwc","SOx",0.00511376,"ton/yr"
"1019","rwc","VOC",0.180219,"ton/yr"
"1019","rwc","NH3",0.0126925,"ton/yr"
"1020","afdust","PM25",0.722391,"ton/yr"
"1020","nonpt","PM25",0.136134,"ton/yr"
"1020","nonpt","NOx",1.01568,"ton/yr"
"1020","nonpt","SOx",0.123433,"ton/yr"
"1020","nonpt","VOC",5.12901,"ton/yr"
"1020","nonpt","NH3",0.399317,"ton/yr"
"1020","np_oilgas","VOC",0.0222364,"ton/yr"
"1020","onroad","PM25",0.250859,"ton/yr"
"1020","onroad","NOx",6.4708,"ton/yr"
"1020","onroad","SOx",0.027771,"ton/yr"
"1020","onroad","VOC",2.00369,"ton/yr"
"1020","onroad","NH3",0.198784,"ton/yr"
"1021","afdust","PM25",8.04927,"ton/yr"
"1021","nonpt","PM25",8.60139,"ton/yr"
"1021","nonpt","NOx",21.246,"ton/yr"
"1021","nonpt","SOx",1.44791,"ton/yr"
