isrm,PrimaryPM25,NO3,NH4,SO4,SOA,TotalPM25,Total,White,Black,Native_American,Asian,Pacific_Islander,Other,Multiple,Hispanic,White non hispanic,geometry,Area,DeathsK,DeathsK_White,DeathsK_Asian,DeathsK_Black,DeathsK_Hispanic,Pop_density,DeathsK_per,DeathsK_area,TotalPM_area,Black_per,Asian_per,Hispanic_per
2220,2.581094218,0.249632253,0.319207823,0.091307481,0.401162768,3.642404544,3181,0.146494813,185,21,2100,43,120,246,265,201,"POLYGON ((-122.0639917 37.56628791000001, -122.0670977 37.57498589000001, -122.0780719 37.57252340000002, -122.0749647 37.56382571999996, -122.0639917 37.56628791000001))",1.00000147,0.636750569,0.093280655,0.420363469,0.03703202,0.053045866,3180.995323,0.000200173,0.636749632,3.642399188,0.058157812,0.660169758,0.083307136
2221,2.589005295,0.254445949,0.326165356,0.091334834,0.410591964,3.671543397,4275,0.218947368,297,10,2460,74,198,300,582,354,"POLYGON ((-122.0670977 37.57498589000001, -122.0702044 37.58368382999998, -122.0811798 37.58122103000001, -122.0780719 37.57252340000002, -122.0670977 37.57498589000001))",0.999999101,0.86265924,0.18887697,0.496407422,0.059932116,0.117442732,4275.003845,0.000201792,0.862660016,3.671546699,0.069473684,0.575438596,0.136140351
2222,2.521328298,0.259806248,0.322981853,0.091566771,0.413207708,3.608890878,4298,0.153559795,240,27,2804,70,212,285,488,172,"POLYGON ((-122.0702044 37.58368382999998, -122.0733119 37.59238170999998, -122.0842886 37.5899186, -122.0811798 37.58122103000001, -122.0702044 37.58368382999998))",1.000003082,0.852344378,0.130885828,0.556066458,0.047594847,0.096776188,4297.986754,0.000198312,0.852341751,3.608879756,0.055839926,0.652396463,0.113541182
2223,2.535332984,0.263673179,0.320967855,0.091595289,0.414459523,3.626028829,3277,0.155019835,153,17,2074,46,272,207,575,-67,"POLYGON ((-122.0733119 37.59238170999998, -122.0764202 37.60107953999999, -122.087398 37.59861612999998, -122.0842886 37.5899186, -122.0733119 37.59238170999998))",1.000000706,0.652986788,0.101225904,0.413272688,0.030487329,0.114576565,3276.997685,0.000199264,0.652986327,3.626026268,0.046689045,0.632895941,0.175465365
2224,3.157526088,0.527288669,0.380005785,0.106148612,0.516551481,4.687520635,2654,0.253956292,139,20,1237,73,319,192,742,-68,"POLYGON ((-122.0826389 37.61847505999999, -122.0857494 37.62717274000001, -122.0967309 37.62470840000001, -122.0936192 37.61601102999996, -122.0826389 37.61847505999999))",0.999999534,0.685787131,0.174159957,0.319637785,0.035917261,0.191730992,2654.001237,0.000258398,0.685787451,4.68752282,0.052373775,0.466088922,0.279577995
2225,3.204386257,0.560133503,0.406463048,0.106133284,0.531577669,4.808693761,7791,0.260557053,880,63,2580,339,1301,598,2689,-659,"POLYGON ((-122.0857494 37.62717274000001, -122.0888607 37.63587036999999, -122.0998434 37.63340572999997, -122.0967309 37.62470840000001, -122.0857494 37.62717274000001))",0.999999535,2.065948881,0.538297552,0.684141717,0.233350663,0.713045378,7791.00362,0.000265171,2.065949841,4.808695996,0.112950841,0.331151328,0.34514183
2226,3.969828286,0.687829444,0.481977665,0.112850597,0.64018287,5.892668862,5290,0.396408318,374,89,1057,135,1178,360,2618,-521,"POLYGON ((-122.0950854 37.65326547999998, -122.0981989 37.66196295, -122.1091853 37.65949738999999, -122.1060706 37.65080021999999, -122.0950854 37.65326547999998))",1.000000663,1.724430235,0.683578488,0.344560068,0.12191624,0.853413678,5289.996493,0.000325979,1.724429091,5.892664955,0.070699433,0.199810964,0.49489603
2227,3.910793255,0.663711561,0.477230338,0.112783648,0.633186436,5.797705238,6116,0.383257031,738,82,392,154,1969,437,4061,-1717,"POLYGON ((-122.0981989 37.66196295, -122.1013132 37.67066038000002, -122.1123008 37.6681945, -122.1091853 37.65949738999999, -122.0981989 37.66196295))",1.000000272,1.961013979,0.751572395,0.125689581,0.236629875,1.302105587,6115.998339,0.000320637,1.961013446,5.797703663,0.120667103,0.064094179,0.663996076
2228,4.302728583,0.71145676,0.521657073,0.112239806,0.670971339,6.31905356,4018,0.411149826,485,43,448,102,994,294,2126,-474,"POLYGON ((-122.1013132 37.67066038000002, -122.1044282 37.67935775000001, -122.115417 37.67689157, -122.1123008 37.6681945, -122.1013132 37.67066038000002))",0.999997489,1.406314937,0.578206141,0.156801665,0.169751803,0.744107904,4018.010089,0.000350004,1.406318468,6.319069426,0.120706819,0.111498258,0.529118965
2229,4.310090648,0.730185077,0.559322437,0.112134943,0.690940493,6.402673598,4057,0.475474489,295,52,570,65,937,209,1952,-23,"POLYGON ((-122.1044282 37.67935775000001, -122.107544 37.68805507, -122.118534 37.68558858, -122.115417 37.67689157, -122.1044282 37.67935775000001))",0.99999641,1.439108202,0.684259236,0.202191687,0.104643066,0.692417848,4057.014567,0.000354722,1.439113369,6.402696586,0.072713828,0.140497905,0.481143702
2230,4.728604278,0.77438985,0.611252606,0.113253962,0.733595762,6.961096457,3333,0.299129913,680,24,804,27,595,206,1208,-211,"POLYGON ((-122.107544 37.68805507, -122.1106605 37.69675233, -122.1216518 37.69428554000001, -122.118534 37.68558858, -122.107544 37.68805507))",0.999998344,1.287511738,0.385133274,0.310578889,0.262678662,0.466640918,3333.00552,0.000386292,1.287513871,6.961107987,0.204020402,0.241224122,0.362436244
2231,4.594793857,0.726561404,0.550760842,0.112935995,0.669348012,6.65440011,6608,0.253177966,1756,55,1264,71,1371,418,2388,-715,"POLYGON ((-122.1106605 37.69675233, -122.1137778 37.70544955000003, -122.1247703 37.70298243999998, -122.1216518 37.69428554000001, -122.1106605 37.69675233))",1.000000957,2.437959855,0.617237718,0.466340989,0.647859792,0.881030287,6607.993675,0.000368941,2.437957521,6.65439374,0.265738499,0.191283293,0.361380145
2232,4.808427149,0.759625275,0.544426281,0.114129756,0.707817173,6.934425634,2478,0.347457627,367,24,547,11,547,121,890,-29,"POLYGON ((-122.1137778 37.70544955000003, -122.1168958 37.71414671000001, -122.1278895 37.71167929999999, -122.1247703 37.70298243999998, -122.1137778 37.70544955000003))",0.999998163,0.953489807,0.331297306,0.210475756,0.141214996,0.342455984,2478.004552,0.000384782,0.953491559,6.934438371,0.148103309,0.220742534,0.359160613
2233,4.778920552,0.748324447,0.522796517,0.117117389,0.688903501,6.856062406,2622,0.540045767,284,3,573,17,182,147,482,934,"POLYGON ((-122.1168958 37.71414671000001, -122.1200146 37.72284381999999, -122.1310095 37.7203761, -122.1278895 37.71167929999999, -122.1168958 37.71414671000001))",0.999997072,0.997268016,0.53857037,0.217938434,0.108018351,0.18332692,2622.007677,0.000380346,0.997270936,6.85608248,0.108314264,0.218535469,0.183829138
2240,1.108556745,0.577885963,0.711995293,0.070430284,0.279585579,2.748453865,92,0.858695652,1,0,3,0,4,5,5,74,"POLYGON ((-121.7961653 36.87518054999998, -121.8083473 36.9099877, -121.8518729 36.90023420999999, -121.8396717 36.86543195, -121.7961653 36.87518054999998))",15.99998249,0.01385987,0.01190141,0.000451952,0.000150651,0.000753254,5.750006291,0.000150651,0.000866243,0.171778555,0.010869565,0.032608696,0.054347826
2241,1.562058874,0.808687381,0.605914852,0.087099669,0.35902607,3.422786847,1860,0.875806452,15,16,43,1,78,78,228,1401,"POLYGON ((-121.8083473 36.9099877, -121.820541 36.94479433999999, -121.8640859 36.93503595000001, -121.8518729 36.90023420999999, -121.8083473 36.9099877))",16.0000033,0.34964833,0.306224263,0.008083268,0.002819745,0.042860118,116.2499761,0.000187983,0.021853016,0.213924134,0.008064516,0.02311828,0.122580645
2242,1.741053912,1.003966965,0.518262415,0.117553325,0.413522102,3.794358719,5867,0.843872507,34,36,217,4,403,222,865,4086,"POLYGON ((-121.820541 36.94479433999999, -121.8327464 36.97960044999998, -121.8763105 36.96983716999999, -121.8640859 36.93503595000001, -121.820541 36.94479433999999))",16.00000953,1.22395353,1.032860734,0.0452698,0.007092964,0.18045335,366.6872816,0.000208617,0.07649705,0.237147279,0.005795125,0.036986535,0.147434805
2243,1.330701756,0.222116087,0.267387196,0.076399203,0.216443756,2.113047998,696,0.879310345,2,1,37,0,11,33,42,570,"POLYGON ((-121.9062254 37.18842515000001, -121.9185131 37.22322714000001, -121.9622123 37.21342957, -121.9499052 37.17863248000001, -121.9062254 37.18842515000001))",16.00000896,0.080462885,0.070751848,0.004277481,0.000231215,0.004855519,43.49997563,0.000115608,0.005028928,0.132065426,0.002873563,0.05316092,0.060344828
2244,2.275921803,0.338379701,0.386335401,0.070115444,0.364847082,3.43559943,1486,0.888290713,5,1,93,0,4,63,65,1255,"POLYGON ((-121.9185131 37.22322714000001, -121.9308127 37.25802849000003, -121.9745312 37.24822601, -121.9622123 37.21342957, -121.9185131 37.22322714000001))",16.00001232,0.280398868,0.249075711,0.017548516,0.000943469,0.012265092,92.8749285,0.000188694,0.017524916,0.214724799,0.003364738,0.062584118,0.043741588
2245,2.428020771,0.287719263,0.352968794,0.073619732,0.438984703,3.581313263,,,,,,,,,,,"POLYGON ((-121.9924884 37.43202501999999, -122.0048592 37.46682218999999, -122.0486942 37.45699027, -122.0363039 37.42219801, -121.9924884 37.43202501999999))",16.00000625,,,,,,,,,0.223831992,,,
2246,2.323787132,0.24477817,0.285612119,0.073587058,0.367754437,3.295518917,,,,,,,,,,,"POLYGON ((-122.0048592 37.46682218999999, -122.017242 37.50161860000001, -122.0610964 37.49178178, -122.0486942 37.45699027, -122.0048592 37.46682218999999))",16.00000078,,,,,,,,,0.205969922,,,
2247,4.233010339,0.672319079,0.462948181,0.118341342,0.582388965,6.069007906,,,,,,,,,,,"POLYGON ((-122.1042573 37.74517138000001, -122.1167363 37.77996130000001, -122.160747 37.77008514999999, -122.1482484 37.73530015000001, -122.1042573 37.74517138000001))",16.00001192,,,,,,,,,0.379312712,,,
2248,3.704499626,0.607510527,0.448501138,0.102171105,0.498284945,5.360967341,,,,,,,,,,,"POLYGON ((-122.1167363 37.77996130000001, -122.1292273 37.81475033, -122.1732576 37.80486926999999, -122.160747 37.77008514999999, -122.1167363 37.77996130000001))",16.00000056,,,,,,,,,0.335060447,,,
2249,2.684970798,0.530251732,0.432518489,0.086579551,0.443914167,4.178234737,2358,0.783715013,19,1,376,0,14,100,116,1732,"POLYGON ((-122.1292273 37.81475033, -122.1417304 37.84953847999999, -122.1857804 37.83965249000001, -122.1732576 37.80486926999999, -122.1292273 37.81475033))",16.00001801,0.542293859,0.425003839,0.086472642,0.004369628,0.02667773,147.3748341,0.00022998,0.033893328,0.261139377,0.008057676,0.159457167,0.049194232
2250,2.279248907,0.48537825,0.439387386,0.080422142,0.418742559,3.703179245,5250,0.816761905,36,9,641,8,42,226,246,4042,"POLYGON ((-122.1417304 37.84953847999999, -122.1542457 37.88432570999999, -122.1983153 37.8744348, -122.1857804 37.83965249000001, -122.1417304 37.84953847999999))",16.00002462,1.068633298,0.872818968,0.130475037,0.007327771,0.050073103,328.1244952,0.000203549,0.066789478,0.231448347,0.006857143,0.122095238,0.046857143
2251,1.956279986,0.380045328,0.395438494,0.078645355,0.340148436,3.150557599,8026,0.845626713,65,5,772,2,49,346,316,6471,"POLYGON ((-122.1542457 37.88432570999999, -122.1667731 37.91911202, -122.2108623 37.90921619000002, -122.1983153 37.8744348, -122.1542457 37.88432570999999))",16.00000611,1.387649199,1.173433231,0.133474356,0.011238126,0.054634581,501.6248085,0.000172894,0.086728042,0.196909775,0.008098679,0.096187391,0.039372041
2252,2.255567831,0.447928106,0.425733773,0.108276566,0.321668385,3.559174661,51,0.941176471,0,0,2,0,0,1,1,47,"POLYGON ((-122.1667731 37.91911202, -122.1793127 37.95389739999999, -122.2234216 37.94399663999999, -122.2108623 37.90921619000002, -122.1667731 37.91911202))",16.00001214,0.009973126,0.009386471,0.000391103,0,0.000195551,3.187497582,0.000195551,0.00062332,0.222448248,0,0.039215686,0.019607843
2253,2.585642004,0.402929403,0.480317633,0.124179067,0.300331256,3.893399364,37,0.864864865,4,0,0,0,1,0,0,32,"POLYGON ((-122.1793127 37.95389739999999, -122.1918645 37.98868182, -122.235993 37.97877613999997, -122.2234216 37.94399663999999, -122.1793127 37.95389739999999))",15.9999993,0.007922585,0.006851966,0,0.000856496,0,2.312500101,0.000214124,0.000495162,0.243337471,0.108108108,0,0
2254,3.15490405,0.389669755,0.574706544,0.127020806,0.306622182,4.552923338,5402,0.25823769,985,16,2213,18,416,359,924,471,"POLYGON ((-122.1918645 37.98868182, -122.2044284 38.02346528000002, -122.2485767 38.01355467000001, -122.235993 37.97877613999997, -122.1918645 37.98868182))",16.00000295,1.355248916,0.349976349,0.555195456,0.247115917,0.231812292,337.6249378,0.000250879,0.084703042,0.284557656,0.182339874,0.409663088,0.17104776
2255,4.470961435,0.455668752,0.868830174,0.131954764,0.368498834,6.29591396,12690,0.42427108,1966,80,3192,84,1085,899,2706,2678,"POLYGON ((-122.2044284 38.02346528000002, -122.2170046 38.05824775000002, -122.2611725 38.04833222000001, -122.2485767 38.01355467000001, -122.2044284 38.02346528000002))",15.99999726,4.424982622,1.877392154,1.113045274,0.685541043,0.943577855,793.1251356,0.000348698,0.276561461,0.39349469,0.154925138,0.251536643,0.213238771
2256,3.022938307,0.443998715,0.823638854,0.118964703,0.338807838,4.748348417,6810,0.337004405,2252,53,761,52,929,468,1719,576,"POLYGON ((-122.2170046 38.05824775000002, -122.229593 38.09302922999999, -122.2737807 38.08310877000002, -122.2611725 38.04833222000001, -122.2170046 38.05824775000002))",15.99999606,1.782839421,0.600824739,0.199227724,0.589567456,0.45002951,425.6251047,0.000261797,0.111427491,0.296771849,0.330690162,0.11174743,0.252422907
2257,2.473333824,0.433372408,0.931935971,0.098235291,0.321813413,4.258690907,217,0.33640553,49,0,52,3,19,21,48,25,"POLYGON ((-122.229593 38.09302922999999, -122.2421936 38.12780969999999, -122.2864011 38.11788432000003, -122.2737807 38.08310877000002, -122.229593 38.09302922999999))",16.00001372,0.050878714,0.017115881,0.012192134,0.011488742,0.011254278,13.56248837,0.000234464,0.003179917,0.266167954,0.225806452,0.239631336,0.221198157
2258,1.333383925,0.235879679,1.318357316,0.060811437,0.231097126,3.179529483,,,,,,,,,,,"POLYGON ((-122.2548065 38.16258914, -122.2674317 38.19736754999997, -122.3116787 38.18743229999998, -122.2990337 38.15265882999999, -122.2548065 38.16258914))",16.00000785,,,,,,,,,0.198720495,,,
2259,1.266135704,0.228503025,1.60891349,0.057207441,0.216123806,3.376883466,244,0.770491803,1,7,24,0,16,8,29,159,"POLYGON ((-122.2674317 38.19736754999997, -122.2800693 38.2321449, -122.324336 38.22220472, -122.3116787 38.18743229999998, -122.2674317 38.19736754999997))",16.00000056,0.045246635,0.034862161,0.004450489,0.000185437,0.005377674,15.24999947,0.000185437,0.002827915,0.211055209,0.004098361,0.098360656,0.118852459
2260,1.094687425,0.325700345,1.459481283,0.047765507,0.226031849,3.153666409,34,0.882352941,0,0,0,0,4,0,12,18,"POLYGON ((-122.2800693 38.2321449, -122.2927191 38.26692118, -122.3370056 38.25697607, -122.324336 38.22220472, -122.2800693 38.2321449))",15.99997591,0.005884258,0.005191993,0,0,0.002076797,2.1250032,0.000173066,0.000367767,0.197104447,0,0,0.352941176
2261,1.084720804,0.316329478,1.233356264,0.039095816,0.223410728,2.896913091,1510,0.870860927,2,8,42,1,88,54,251,1064,"POLYGON ((-122.3053812 38.30169637, -122.3180557 38.33647047000002, -122.362382 38.32651548999999, -122.3496876 38.29174633, -122.3053812 38.30169637))",16.00001294,0.239874259,0.20889712,0.006671999,0.000317714,0.039873138,94.37492366,0.000158857,0.014992129,0.181056922,0.001324503,0.02781457,0.166225166
2262,3.381590269,0.501328474,0.567380843,0.068259456,0.564588419,5.08314746,12364,0.651002912,548,112,1980,47,880,748,2348,5701,"POLYGON ((-121.9479001 37.27297925000001, -121.9509795 37.28167909, -121.9619131 37.27922807000001, -121.9588325 37.27052853, -121.9479001 37.27297925000001))",0.999997413,3.468485508,2.257994165,0.555451416,0.153730998,0.658686831,12364.03199,0.000280531,3.468494481,5.08316061,0.044322226,0.160142349,0.189906179
2263,3.45690793,0.504911807,0.57770296,0.068238285,0.57233272,5.180093701,4400,0.679090909,61,30,886,9,158,268,556,2432,"POLYGON ((-121.9509795 37.28167909, -121.9540597 37.29037889, -121.9649945 37.28792756999999, -121.9619131 37.27922807000001, -121.9509795 37.28167909))",0.999997897,1.258234961,0.854455923,0.253362767,0.017443712,0.158995145,4400.009252,0.000285962,1.258237606,5.180104593,0.013863636,0.201363636,0.126363636
2264,3.701829674,0.723619006,0.51418996,0.069483481,0.584004756,5.593126876,2432,0.596217105,64,3,592,6,159,158,396,1054,"POLYGON ((-121.9540597 37.29037889, -121.9571406 37.29907865, -121.9680766 37.29662701999998, -121.9649945 37.28792756999999, -121.9540597 37.29037889))",0.999995609,0.751822017,0.448249146,0.183009307,0.01978479,0.122418388,2432.010679,0.000309137,0.751825318,5.593151435,0.026315789,0.243421053,0.162828947
2265,3.711596453,0.733813985,0.514740693,0.070336885,0.586047452,5.616535469,5490,0.47723133,218,57,1182,6,1138,269,1981,639,"POLYGON ((-121.9571406 37.29907865, -121.9602222 37.30777836999999, -121.9711595 37.30532643000002, -121.9680766 37.29662701999998, -121.9571406 37.29907865))",0.99999943,1.70438392,0.813385404,0.366954789,0.067678633,0.615006292,5490.003131,0.000310452,1.704384892,5.616538672,0.039708561,0.215300546,0.360837887
2266,4.069892018,0.810186398,0.555733097,0.072216356,0.640070588,6.148098456,4739,0.414011395,262,55,1137,72,1001,250,1849,113,"POLYGON ((-121.9602222 37.30777836999999, -121.9633046 37.31647804000001, -121.9742431 37.31402580000002, -121.9711595 37.30532643000002, -121.9602222 37.30777836999999))",1.000002564,1.612985731,0.667794472,0.386994044,0.089175409,0.629333323,4738.98785,0.000340364,1.612981595,6.148082693,0.055285925,0.239924035,0.390166702
2267,4.059055796,0.834270435,0.56163212,0.071986904,0.648574149,6.175519403,2532,0.436413902,192,24,785,22,256,148,626,479,"POLYGON ((-121.9633046 37.31647804000001, -121.9663878 37.32517768, -121.9773274 37.32272512999999, -121.9742431 37.31402580000002, -121.9633046 37.31647804000001))",0.999998291,0.86571531,0.377810197,0.268399099,0.065646659,0.21403546,2532.004328,0.00034191,0.86571679,6.17552996,0.075829384,0.310031596,0.247235387
2268,4.340286381,0.859076859,0.563218949,0.072408901,0.652138374,6.487129463,3834,0.523735003,81,4,1436,8,131,166,437,1571,"POLYGON ((-121.9663878 37.32517768, -121.9694716 37.33387726999997, -121.9804125 37.33142441000001, -121.9773274 37.32272512999999, -121.9663878 37.32517768))",0.999995608,1.378285802,0.721856518,0.516228068,0.029118714,0.15709726,3834.016837,0.00035949,1.378291854,6.487157952,0.021126761,0.374543558,0.113980177
2269,4.171242658,0.822849443,0.536766789,0.072400873,0.614069613,6.217329376,2409,0.542548775,52,19,738,16,160,117,472,835,"POLYGON ((-121.9694716 37.33387726999997, -121.9725563 37.34257681, -121.9834984 37.34012365000001, -121.9804125 37.33142441000001, -121.9694716 37.33387726999997))",1.00000112,0.829338453,0.449956562,0.254068816,0.017901868,0.162493877,2408.997302,0.000344267,0.829337524,6.217322412,0.02158572,0.306351183,0.195931922
